localityId,localityNa,dataId,x,y,latitude,longitude,zone,altitude,horiz_prec,vert_preci,planeType,dip,dipAzimuth,strike,declinatio,unitId,timedate,notes,layer,path
7308182eab5ce7988b556c9018741616,Locality 1,ada29b1df9f69c731d445d4bcfd46c7c,579520.635714979958721,3959791.371236879844218,35.778978389999999,-116.120148130000004,11S,3.292362320000000,4.794255660000000,-1.000000000000000,Bedding,54.700328829999997,91.451919559999993,1.451919560000000,11.683135990000000,Crystal Springs,Thu Mar 25 15:58:40 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,e34544c0c1e0f03f7a8d4b75b274e1f5,579521.697565580019727,3959791.782937060110271,35.778982010000000,-116.120136349999996,11S,3.342292600000000,4.759581620000000,-1.000000000000000,Bedding,57.622512819999997,98.402923580000007,8.402923580000000,11.683135990000000,Crystal Springs,Thu Mar 25 15:58:26 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,5ad4301bd7c0b1183cfdc18b5d85d308,579520.044827779987827,3959790.561691270209849,35.778971130000002,-116.120154749999998,11S,3.286696930000000,4.798141340000000,-1.000000000000000,Bedding,54.672847750000003,91.890571589999993,1.890571590000000,11.683135990000000,Crystal Springs,Thu Mar 25 15:58:11 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,26dab26082a19e6d9c9ed8024f914e2b,579522.809813569998369,3959785.381502219941467,35.778924210000000,-116.120124680000004,11S,3.109184240000000,4.915029030000000,-1.000000000000000,Bedding,56.415504460000001,92.042213439999998,2.042213440000000,11.683135990000000,Crystal Springs,Thu Mar 25 15:57:56 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,116d8ad335d0b22d1bc7cf5adaed2529,579521.637545329984277,3959786.433355300221592,35.778933790000004,-116.120137540000002,11S,3.334758930000000,4.764863050000000,-1.000000000000000,Bedding,48.846111299999997,98.090301510000003,8.090301510000000,11.683135990000000,Crystal Springs,Thu Mar 25 15:57:48 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,9d23d6a64c1ec1a1fab2a44faac8f80b,579522.644532989943400,3959789.357464349828660,35.778960069999997,-116.120126110000001,11S,3.216403670000000,4.845542740000000,-1.000000000000000,Bedding,53.842857360000004,93.237678529999997,3.237678530000000,11.683135990000000,Crystal Springs,Thu Mar 25 15:57:34 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,8ebe1f7d891fef6c07cb4a80cf46243a,579524.587290480034426,3959788.875401230063289,35.778955560000000,-116.120104670000003,11S,3.269935480000000,4.809579920000000,-1.000000000000000,Bedding,58.526855470000001,95.118240360000001,5.118240360000000,11.683135990000000,Crystal Springs,Thu Mar 25 15:57:25 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,cdd39b273eb44345792d80989974a186,579524.363226750050671,3959790.078425040002912,35.778966429999997,-116.120107020000006,11S,3.169254400000000,4.876511410000000,-1.000000000000000,Bedding,54.403018950000003,96.836853030000000,6.836853030000000,11.683135990000000,Crystal Springs,Thu Mar 25 15:57:12 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,036bf47c9085d079591b65b8df833002,579519.725190800032578,3959667.191257350146770,35.777858950000002,-116.120170540000004,11S,3.001850110000000,4.981308360000000,-1.000000000000000,Bedding,45.276515959999998,91.430664059999998,1.430664060000000,11.683135990000000,Crystal Springs,Thu Mar 25 11:08:25 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,94cd469f0109e2589e51d47413c51b7c,579516.251977210049517,3959797.410966900177300,35.779033190000000,-116.120196030000002,11S,3.344987330000000,4.757688180000000,-1.000000000000000,Bedding,53.894264219999997,95.581306459999993,5.581306460000000,11.683135990000000,Crystal Springs,Thu Mar 25 11:05:27 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
