X,Y,x,y,latitude,longitude,zone,planeType,dip,dipAzimuth,strike,declination,unitId,timedate
-111.8269483,36.14649556,425606.4075,4000513.833,36.14649556,-111.8269483, 12S, Bedding,13.99682236,53.37243271,323.3724365,10.43695068, Cardenas, Tue Apr 13 17:00:24 2021
-111.8269491,36.14649948,425606.3477,4000514.268,36.14649948,-111.8269491, 12S, Bedding,12.83139801,42.7750206,312.7750244,10.43695068, Cardenas, Tue Apr 13 17:00:03 2021
-111.8269647,36.14650292,425604.9457,4000514.661,36.14650292,-111.8269647, 12S, Bedding,12.09727764,48.06531143,318.0653076,10.43695068, Cardenas, Tue Apr 13 16:59:57 2021
-111.8269652,36.14650179,425604.8966,4000514.537,36.14650179,-111.8269652, 12S, Bedding,11.34862423,68.06258392,338.0625916,10.43695068, Cardenas, Tue Apr 13 16:59:51 2021
-111.8269574,36.14649309,425605.5892,4000513.565,36.14649309,-111.8269574, 12S, Bedding,12.56106281,35.95099258,305.9509888,10.43695068, Cardenas, Tue Apr 13 16:59:42 2021
