localityId,localityNa,dataId,x,y,latitude,longitude,zone,altitude,horiz_prec,vert_preci,planeType,dip,dipAzimuth,strike,declinatio,unitId,timedate,notes,layer,path
7308182eab5ce7988b556c9018741616,Locality 1,d93849f27e5ceacd19fdfdd31e9872b6,552405.578429710003547,3949371.074758309870958,35.686850980000003,-116.420824580000001,11S,3.729287640000000,4.462841100000000,-1.000000000000000,Bedding,68.364707949999996,84.569236759999995,354.569244379999986,11.683135990000000,Diabase sill,Fri Mar 26 15:37:44 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,05970a80bdedd3bdbc1fda37b26c12e1,552404.427501050056890,3949366.746093280147761,35.686812019999998,-116.420837579999997,11S,3.574916450000000,4.587429500000000,-1.000000000000000,Bedding,69.578285219999998,90.980644229999996,0.980644230000000,11.683135990000000,Diabase sill,Fri Mar 26 15:37:07 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,dd327d18a80e9c7bc5dfd48004d7bda7,552403.781723420019262,3949366.633145050145686,35.686811030000001,-116.420844720000005,11S,3.447762410000000,4.683745440000000,-1.000000000000000,Bedding,72.607910160000003,86.202110289999993,356.202117919999978,11.683135990000000,Diabase sill,Fri Mar 26 15:36:41 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,56a3762375a57dc52cfc4c7cb428d67e,552406.314189450000413,3949368.613584259990603,35.686828759999997,-116.420816610000003,11S,3.385986910000000,4.728597010000000,-1.000000000000000,Bedding,67.619667050000004,88.116378780000005,358.116394039999989,11.683135990000000,Diabase sill,Fri Mar 26 15:36:33 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,8d150aba8dda94fa320276bf0764ce90,552405.289495810051449,3949368.703337369952351,35.686829619999997,-116.420827930000002,11S,3.553499090000000,4.604039670000000,-1.000000000000000,Bedding,69.592498780000000,85.898719790000001,355.898712160000002,11.683135990000000,Diabase sill,Fri Mar 26 15:36:16 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,2927761ebeb872b2f17b5c5f6bea5a55,552404.264986259979196,3949369.236711000092328,35.686834480000002,-116.420839209999997,11S,3.556144850000000,4.601996400000000,-1.000000000000000,Bedding,67.384216309999999,89.917259220000005,359.917266849999976,11.683135990000000,Diabase sill,Fri Mar 26 15:36:02 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,64c1c3a882598d919ed351f7acfeefed,552404.181726939976215,3949369.828301279805601,35.686839820000003,-116.420840100000007,11S,3.593190930000000,4.573129780000000,-1.000000000000000,Bedding,66.211151119999997,88.562957760000003,358.562957760000018,11.683135990000000,Diabase sill,Fri Mar 26 15:35:37 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,a3a11735fe495becf1956fe9ca235a42,552405.519444960053079,3949368.999096919782460,35.686832269999996,-116.420825370000003,11S,3.740323180000000,4.453596250000000,-1.000000000000000,Bedding,67.007827759999998,96.164283749999996,6.164283750000000,11.683135990000000,Diabase sill,Fri Mar 26 15:35:27 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,77cd298f9b9bf44aa50b10aabcd2bacf,552413.886812550015748,3949376.151133529841900,35.686896310000002,-116.420732430000001,11S,3.755771220000000,4.440576490000000,-1.000000000000000,Bedding,50.139892580000001,114.921356200000005,24.921356200000002,11.683135990000000,Crystal Springs,Fri Mar 26 15:33:04 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,f48f93b021d03749c48c31626c7becf7,552411.528196349972859,3949370.068189589772373,35.686841590000000,-116.420758890000002,11S,3.754598100000000,4.461189890000000,-1.000000000000000,Bedding,44.964702610000003,84.960449220000001,354.960449219999987,11.683135990000000,Crystal Springs,Fri Mar 26 15:31:04 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,1c3072c6e012baf5b8bef22f67539f67,552413.045726330019534,3949368.537162989843637,35.686827710000003,-116.420742219999994,11S,3.764144890000000,4.433480610000000,-1.000000000000000,Bedding,45.292476649999998,104.907989499999999,14.907989499999999,11.683135990000000,Crystal Springs,Fri Mar 26 15:30:38 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,aecc3695e203adaba80c19991df54a03,552419.284787310054526,3949375.449123870115727,35.686889690000001,-116.420672819999993,11S,3.365563700000000,4.743154860000000,-1.000000000000000,Bedding,49.888355259999997,107.476097109999998,17.476097110000001,11.683135990000000,Crystal Springs,Fri Mar 26 15:29:50 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,e3db4408057c2a7a3152cd9356c0ee87,552418.798237790004350,3949374.758725420106202,35.686883500000000,-116.420678240000001,11S,3.589659090000000,4.575902600000000,-1.000000000000000,Bedding,39.028839110000000,116.193206790000005,26.193206790000001,11.683135990000000,Crystal Springs,Fri Mar 26 15:29:43 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,51dcd90ebb8d47735ba9dd6fa28fd66b,552417.150418319972232,3949375.414267090149224,35.686889489999999,-116.420696410000005,11S,3.526353990000000,4.624863730000000,-1.000000000000000,Bedding,46.593566889999998,116.584327700000003,26.584327699999999,11.683135990000000,Crystal Springs,Fri Mar 26 15:29:24 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,9e6126566af12d624eaf7690ded7311b,552418.358483819989488,3949376.726879530120641,35.686901259999999,-116.420682970000001,11S,3.589998830000000,4.575636070000000,-1.000000000000000,Bedding,46.519096370000000,104.085815429999997,14.085815430000000,11.683135990000000,Crystal Springs,Fri Mar 26 15:29:12 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,f17a7700175989e539877f4c0a19d127,552417.269119060016237,3949379.610222610179335,35.686927320000002,-116.420694830000002,11S,3.344409400000000,4.758094450000000,-1.000000000000000,Bedding,58.105861660000002,106.505645749999999,16.505645749999999,11.683135990000000,Crystal Springs,Fri Mar 26 15:28:38 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,6f00d03e5a47ffe38fd6829fe20b8b52,552404.909286039997824,3949365.285302250180393,35.686798820000000,-116.420832349999998,11S,12.000000000000000,10.000000000000000,-1.000000000000000,Chilled margin,67.803962709999993,85.595512389999996,355.595520019999981,11.815307620000000,Pmd,Fri Mar 26 15:40:43 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,ed6bb1bb24fe4942cb5f1d420c6529cf,552401.913341850042343,3949362.720327219925821,35.686775859999997,-116.420865629999994,11S,12.000000000000000,10.000000000000000,-1.000000000000000,Chilled margin,66.155242920000006,89.067756650000007,359.067749020000008,11.815307620000000,Pmd,Fri Mar 26 15:40:35 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,4d46d06266287374bec16bdf0459e91f,552401.102409649989568,3949365.188480060081929,35.686798150000001,-116.420874429999998,11S,12.000000000000000,10.000000000000000,-1.000000000000000,Chilled margin,67.888824459999995,85.862281800000005,355.862274169999978,11.815307620000000,Pmd,Fri Mar 26 15:40:28 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,e90800ea8ad0466ed111edb8b46ea263,552413.493689590017311,3949369.366068089846522,35.686835160000001,-116.420737220000007,11S,8.000000000000000,5.000000000000000,-1.000000000000000,Bedding,45.019550320000000,108.324478150000004,18.324478150000001,11.815307620000000,Pmcc,Fri Mar 26 15:29:28 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,d8449adfa9f89aa4e9a50661796d8de4,552412.914405070012435,3949369.850730730220675,35.686839560000003,-116.420743590000001,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,44.107704159999997,129.354629520000003,39.354629520000003,11.815307620000000,Pmcc,Fri Mar 26 15:26:13 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,6510e9270ffbd18352074de594e61961,552415.874742649961263,3949373.307987280189991,35.686870570000004,-116.420710650000004,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,56.733276369999999,113.778831479999994,23.778831480000001,11.815307620000000,Pmcc,Fri Mar 26 15:26:06 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,c31b103c74d573b593f9e8552300183f,552414.544249759986997,3949371.278097399976104,35.686852340000002,-116.420725480000002,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,42.380260470000003,101.557647709999998,11.557647709999999,11.815307620000000,Pmcc,Fri Mar 26 15:25:51 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,4b1835270b13df6ec0f9914cee64fc29,552413.520672479993664,3949371.220928220078349,35.686851879999999,-116.420736800000000,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,40.532421110000001,116.625892640000004,26.625892640000000,11.815307620000000,Pmcc,Fri Mar 26 15:25:43 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,58d4e79ba482f1eaf0dfbbe635676569,552413.433500570012257,3949366.711491889785975,35.686811230000004,-116.420738049999997,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,52.390804289999998,105.507766720000006,15.507766719999999,11.815307620000000,Pmcc,Fri Mar 26 15:25:26 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
