localityId,localityNa,dataId,x,y,latitude,longitude,zone,altitude,horiz_prec,vert_preci,planeType,dip,dipAzimuth,strike,declinatio,unitId,timedate,notes,layer,path
7308182eab5ce7988b556c9018741616,Locality 1,8fb32a5284e8cac213ad55addcb5261d,555062.345752110006288,3963593.521144129801542,35.814933000000003,-116.390487050000004,11S,3.282123680000000,4.801270790000000,-1.000000000000000,Bedding,61.066104889999998,102.916160579999996,12.916160580000000,11.683135990000000,Crystal Springs,Wed Mar 24 13:24:58 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,a59a00efbfab1535bb1add14ae69578f,555062.908716629957780,3963597.587398809846491,35.814969630000000,-116.390480539999999,11S,1.713706090000000,6.064921770000000,-1.000000000000000,Bedding,60.349777220000000,105.752395629999995,15.752395630000001,11.683135990000000,Crystal Springs,Wed Mar 24 13:24:21 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,8a00f0c0438fc4ac8ebbf14a4f1557fe,555061.826274579972960,3963596.774007569998503,35.814962350000002,-116.390492580000000,11S,2.630444840000000,5.187031610000000,-1.000000000000000,Bedding,62.172855380000001,102.097015380000002,12.097015380000000,11.683135990000000,Crystal Springs,Wed Mar 24 13:24:14 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,83a737ebfef19ea79f8eca77a8961f01,555079.213740670005791,3963602.367986499797553,35.815011810000001,-116.390299729999995,11S,1.697220010000000,5.650309440000000,-1.000000000000000,Bedding,62.223690030000000,107.832572940000006,17.832572939999999,11.683135990000000,Crystal Springs,Wed Mar 24 13:22:05 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,df0fbebfabbcd009014e982f66422bce,555063.239648830029182,3963595.150384100154042,35.814947640000000,-116.390477050000001,11S,1.534307980000000,6.739682160000000,-1.000000000000000,Bedding,64.167045590000001,107.511878969999998,17.511878970000001,11.683135990000000,Crystal Springs,Wed Mar 24 13:21:23 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,90f638f65b819cf3abc8812e718239c0,555054.016308060032316,3963598.419421650003642,35.814977630000001,-116.390578910000002,11S,3.133773200000000,4.899387980000000,-1.000000000000000,Bedding,58.820438390000000,109.007644650000003,19.007644650000000,11.683135990000000,Crystal Springs,Wed Mar 24 13:21:04 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,fe7457c37fbf05aaffe82d9cdd62e4d8,555055.061099180020392,3963598.670112739782780,35.814979829999999,-116.390567329999996,11S,2.196487680000000,5.493788300000000,-1.000000000000000,Bedding,61.660640720000004,100.084198000000001,10.084198000000001,11.683135990000000,Crystal Springs,Wed Mar 24 13:20:46 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,5ab75c07f91033f94692847615ecf80c,555056.851123400032520,3963600.114432789850980,35.814992750000002,-116.390547420000004,11S,3.345185970000000,4.757548520000000,-1.000000000000000,Bedding,61.968185419999998,102.130271910000005,12.130271909999999,11.683135990000000,Crystal Springs,Wed Mar 24 13:09:34 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,89607af84061629543013a6dae5b8bce,555059.648872890044004,3963597.475082510150969,35.814968800000003,-116.390516629999993,11S,2.484151590000000,5.258662180000000,-1.000000000000000,Bedding,62.671012879999999,116.996498110000005,26.996498110000001,11.683135990000000,Crystal Springs,Wed Mar 24 13:09:19 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,8c9ad99d06b7415bb835de9cfbc18e59,555062.710728519945405,3963599.178857349790633,35.814983990000002,-116.390482620000000,11S,2.753778830000000,5.122620340000000,-1.000000000000000,Bedding,60.570991520000000,108.235069269999997,18.235069270000000,11.683135990000000,Crystal Springs,Wed Mar 24 13:09:00 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
