localityId,localityNa,dataId,x,y,latitude,longitude,zone,altitude,horiz_prec,vert_preci,planeType,dip,dipAzimuth,strike,declinatio,unitId,timedate,notes,layer,path
7308182eab5ce7988b556c9018741616,Locality 1,f75e54a8625d433dd04682f426bf5a14,581859.030154570005834,3964223.441583919804543,35.818741950000003,-116.093824299999994,11S,2.363017780000000,5.314196460000000,-1.000000000000000,Bedding,78.564071659999996,59.142143249999997,329.142150879999974,11.683135990000000,Diabase sill,Fri Mar 26 12:59:41 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,0435abb294f12165303d61cd0dc98a30,581858.873595039942302,3964223.658041260205209,35.818743910000002,-116.093826010000001,11S,3.054663840000000,4.949097480000000,-1.000000000000000,Bedding,80.460906980000004,59.377044679999997,329.377044679999983,11.683135990000000,Diabase sill,Fri Mar 26 10:31:38 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,e95b561c1d3ca87fc9fdbdb0ca9e2ac9,581873.533170080045238,3964225.657574930228293,35.818760720000000,-116.093663539999994,11S,1.322900580000000,7.851996460000000,-1.000000000000000,Bedding,77.374435419999998,57.579090119999996,327.579101560000026,11.683135990000000,Diabase sill,Fri Mar 26 10:30:09 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,471bd089166fb2c8e7eee02cab300988,581860.821870250045322,3964224.632383469957858,35.818752529999998,-116.093804340000005,11S,2.733246580000000,5.133604990000000,-1.000000000000000,Bedding,76.863555910000002,57.278327939999997,327.278320310000026,11.683135990000000,Diabase sill,Fri Mar 26 10:24:11 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,d845c79cc14d5f1419452e0715864f93,581874.200676240026951,3964222.300733149982989,35.818730400000000,-116.093656499999994,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,84.994133000000005,40.506454470000001,310.506469729999992,11.815307620000000,Pmd,Fri Mar 26 11:15:56 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,0afdde420304a584b774a46acf89fbc0,581875.145143729983829,3964224.164356720168144,35.818747119999998,-116.093645850000001,11S,8.000000000000000,10.000000000000000,-1.000000000000000,Bedding,69.744606020000006,238.364089970000009,148.364089970000009,11.815307620000000,Pmd,Fri Mar 26 11:15:17 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,2597940303be3fb817a12c8935449a33,581865.079792149947025,3964235.762957599945366,35.818852520000000,-116.093756069999998,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,88.889152530000004,60.294723509999997,330.294738769999981,11.815307620000000,Pmd,Fri Mar 26 10:43:03 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,a44045c4f2ae65388c4e556373e6f3a0,581858.207229649997316,3964223.128928880207241,35.818739200000003,-116.093833439999997,11S,6.000000000000000,10.000000000000000,-1.000000000000000,Bedding,85.837242130000007,237.044204710000002,147.044204710000002,11.815307620000000,Pmd,Fri Mar 26 10:30:45 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,163e11287c792ee1792c9cb97eccac33,581858.184381900005974,3964225.597241019830108,35.818761449999997,-116.093833439999997,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,80.364898679999996,55.734722140000002,325.734710689999986,11.815307620000000,Pmd,Fri Mar 26 10:30:17 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,a76fe107bd456fd5ea6efdc3c7ac7bb9,581859.092241400037892,3964226.507515760138631,35.818769580000001,-116.093823299999997,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,87.429702759999998,55.927593229999999,325.927581789999977,11.815307620000000,Pmd,Fri Mar 26 10:30:13 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,81f0c8ea9d64f88a7d8d0c26ca1c7bae,581863.446254680049606,3964221.624719040002674,35.818725200000003,-116.093775600000001,11S,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,88.745491029999997,57.127197270000003,327.127197270000011,11.815307620000000,Pmd,Fri Mar 26 10:30:07 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
6f23d21c82e3687a7d14b7429dee580e,Locality 1,6d2dc1af440c095b8c7673b5efae11de,581864.958879700046964,3964223.465708000119776,35.818741670000001,-116.093758670000000,11S,8.000000000000000,5.000000000000000,-1.000000000000000,Bedding,85.756698610000001,56.987731930000002,326.987731929999995,11.815307620000000,Pmd,Fri Mar 26 10:30:01 2021,,YZ_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/YZ_plane.shp|layername=YZ_plane
