localityId,localityNa,dataId,x,y,latitude,longitude,zone,altitude,horiz_prec,vert_preci,planeType,dip,dipAzimuth,strike,declinatio,unitId,timedate,notes,layer,path
7308182eab5ce7988b556c9018741616,Locality 1,2fa9d1f6e6ec0632b89e39bfbb7bb652,508478.383300489978865,3980016.960498820059001,35.964516940000003,-116.905971249999993,11S,3.565957130000000,4.594397330000000,-1.000000000000000,Bedding,29.136093140000000,170.333740229999989,80.333740230000004,11.683135990000000,Crystal Springs,Tue Mar 23 11:03:19 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,16748a117e8a33607123dd557dbdea2e,508480.864232809981331,3980014.673179740086198,35.964496290000000,-116.905943760000000,11S,3.609874820000000,4.559971580000000,-1.000000000000000,Bedding,28.313959120000000,159.709777830000007,69.709777829999993,11.683135990000000,Crystal Springs,Tue Mar 23 11:02:30 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,3a4271a39e4f00be4c7cac7ee097c72c,508480.965020539995749,3980014.105211010202765,35.964491170000002,-116.905942650000000,11S,3.554208790000000,5.494761740000000,-1.000000000000000,Bedding,32.851688390000000,166.886367799999988,76.886367800000002,11.683135990000000,Crystal Springs,Tue Mar 23 11:02:12 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,2a29fd9356a8f498e84250f921a0dedd,508483.154915900027845,3980014.313141140155494,35.964493030000000,-116.905918360000001,11S,3.722708300000000,4.468330780000000,-1.000000000000000,Bedding,33.042659759999999,172.489166259999990,82.489166260000005,11.683135990000000,Crystal Springs,Tue Mar 23 10:59:05 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,aae1568c99ebfeb29c43447030b4950e,508482.753266919986345,3980012.536183069925755,35.964477010000003,-116.905922840000002,11S,3.702591140000000,4.485014590000000,-1.000000000000000,Bedding,33.248538969999998,165.520050050000009,75.520050049999995,11.683135990000000,Crystal Springs,Tue Mar 23 10:58:56 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,60bbfacfd3632339e734f01a90fd572f,508482.361967170028947,3980010.536660930141807,35.964458989999997,-116.905927199999994,11S,3.745336540000000,4.856927350000000,-1.000000000000000,Bedding,34.872840879999998,162.972518919999999,72.972518919999999,11.683135990000000,Crystal Springs,Tue Mar 23 10:58:44 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,fa3efeefe456b6852afe6ec2122680e9,508483.392863360000774,3980008.398419979959726,35.964439700000000,-116.905915789999995,11S,3.641478140000000,6.247949860000000,-1.000000000000000,Bedding,36.133834839999999,156.730331419999999,66.730331419999999,11.683135990000000,Crystal Springs,Tue Mar 23 10:58:05 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,32e210d97fffaa129b072219bdfc9a6f,508483.803769249992911,3980013.987053160089999,35.964490079999997,-116.905911169999996,11S,3.705377090000000,4.634741910000000,-1.000000000000000,Bedding,29.969070429999999,169.824127199999992,79.824127200000007,11.683135990000000,Crystal Springs,Tue Mar 23 10:56:45 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,76130159b0d71d4737d02906c368d490,508487.078759979980532,3980018.268157159909606,35.964528649999998,-116.905874800000007,11S,3.859664780000000,4.350577530000000,-1.000000000000000,Bedding,32.516414640000001,158.643508910000008,68.643508909999994,11.683135990000000,Crystal Springs,Tue Mar 23 10:53:56 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,6ee4a4bca9104b006ee097b3b0a3e056,508484.311100739985704,3980016.514741859864444,35.964512870000000,-116.905905520000005,11S,3.599983000000000,4.567784960000000,-1.000000000000000,Bedding,42.485313419999997,158.858505250000007,68.858505249999993,11.683135990000000,Crystal Springs,Tue Mar 23 10:51:52 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
