localityId,localityNa,dataId,x,y,latitude,longitude,zone,altitude,horiz_prec,vert_preci,planeType,dip,dipAzimuth,strike,declinatio,unitId,timedate,notes,layer,path
7308182eab5ce7988b556c9018741616,Locality 1,d356dc62fccfd9fe1ec67daeb807e8f7,577561.859845509985462,3960825.209801120217890,35.788455310000003,-116.141718510000004,11S,2.825614620000000,5.086797400000000,-1.000000000000000,Bedding,89.000000000000000,104.929649350000005,14.929649350000000,11.683135990000000,Diabase sill,Thu Mar 25 13:36:15 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,f3d2988fc4daddb96565129dd482f9ef,577561.811247979989275,3960825.369438690133393,35.788456750000002,-116.141719030000004,11S,2.816253910000000,5.088541140000000,-1.000000000000000,Bedding,89.000000000000000,101.494499210000001,11.494499210000001,11.683135990000000,Diabase sill,Thu Mar 25 13:35:56 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,2c3440ca61355ac915e12ec4e0ac5619,577563.102728649973869,3960824.754482499789447,35.788451109999997,-116.141704799999999,11S,1.519822180000000,11.331752430000000,-1.000000000000000,Bedding,86.655609130000002,100.692527769999998,10.692527770000000,11.683135990000000,Crystal Springs,Thu Mar 25 13:30:07 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,f90ab83199cc98b65189553fded46bf4,577561.783944110036828,3960824.373376340139657,35.788447769999998,-116.141719429999995,11S,1.850628450000000,7.417244280000000,-1.000000000000000,Bedding,89.000000000000000,106.603851320000004,16.603851320000000,11.683135990000000,Crystal Springs,Thu Mar 25 13:29:54 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,f4a00d0093efebb6de4b0ebd6e34e1ef,577564.370607840013690,3960822.014687359798700,35.788426309999998,-116.141691039999998,11S,3.090629860000000,4.926717380000000,-1.000000000000000,Bedding,89.000000000000000,105.202888490000007,15.202888489999999,11.683135990000000,Crystal Springs,Thu Mar 25 13:29:42 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,82fd41cab31196cad37b472162fd02fa,577560.782471560058184,3960824.475541930180043,35.788448770000002,-116.141730499999994,11S,1.481290420000000,6.822158750000000,-1.000000000000000,Bedding,80.365760800000004,97.504547119999998,7.504547120000000,11.683135990000000,Crystal Springs,Thu Mar 25 13:18:29 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,c1b1d8f29bda97271ef343915395b79a,577560.782471560058184,3960824.475541930180043,35.788448770000002,-116.141730499999994,11S,1.481290420000000,6.822158750000000,-1.000000000000000,Bedding,89.000000000000000,105.396507260000007,15.396507260000000,11.683135990000000,Diabase sill,Thu Mar 25 13:18:00 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,1746d8983e7f0ed101b5fab99e39fdf5,577560.782471560058184,3960824.475541930180043,35.788448770000002,-116.141730499999994,11S,1.481290420000000,6.822158750000000,-1.000000000000000,Bedding,83.523200990000007,103.319145199999994,13.319145199999999,11.683135990000000,Diabase sill,Thu Mar 25 13:17:19 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,2b2f73510d58c51844746fa754b78c68,577560.782471560058184,3960824.475541930180043,35.788448770000002,-116.141730499999994,11S,1.481290420000000,6.822158750000000,-1.000000000000000,Bedding,87.749755859999993,105.143005369999997,15.143005369999999,11.683135990000000,Diabase sill,Thu Mar 25 13:17:10 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
7308182eab5ce7988b556c9018741616,Locality 1,abd6e61af080f4f9582a2996b8b17a3a,577558.673999730031937,3960823.957283089868724,35.788444269999999,-116.141753879999996,11S,1.538613750000000,10.562458630000000,-1.000000000000000,Bedding,87.783882140000003,103.304878230000000,13.304878230000000,11.683135990000000,Diabase sill,Thu Mar 25 13:16:54 2021,,NSH_plane,/Users/yimingzhang/Google Drive/Berkeley/Research/GIS_projects/Jacobsville/GIS/Field_data/NSH_plane.shp|layername=NSH_plane
