tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
CS1-2a	CS1-2a_LP-DIR-T	CS1-2		mt	302.0	55.1	2	9	0	6.2	9.8	846	773	K		hargrave 2021-08-27 15:01:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-2a	CS1-2a_LP-DIR-T	CS1-2		lt	8.1	59.9	2	6	0	15.1	3.2	623	373	K		hargrave 2021-08-27 15:01:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-2a	CS1-2a_LP-DIR-T	CS1-2		mt	31.5	72.7	2	9	-1	6.2	9.8	846	773	K		hargrave 2021-08-27 15:01:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-2a		CS1-2																	This study	LP-NOMAG				Death Valley	CS1
CS1-3a	CS1-3a_LP-DIR-T	CS1-3		mt	250.0	44.3	2	9	-1	4.1	8.8	853	803	K		hargrave 2021-08-27 15:02:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-3a	CS1-3a_LP-DIR-T	CS1-3		lt	298.6	69.4	2	10	-1	16.1	6.4	698	273	K		hargrave 2021-08-27 15:02:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-3a	CS1-3a_LP-DIR-T	CS1-3		mt	308.8	46.6	2	9	0	4.1	8.8	853	803	K		hargrave 2021-08-27 15:02:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-3a		CS1-3																	This study	LP-NOMAG				Death Valley	CS1
CS1-3a	CS1-3a_LP-DIR-T	CS1-3		lt	0.6	46.6	2	10	0	16.1	6.4	698	273	K		hargrave 2021-08-27 15:02:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-3a	CS1-3a_LP-DIR-T	CS1-3		lt	28.7	57.6	2	10	100	16.1	6.4	698	273	K		hargrave 2021-08-27 15:02:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-3a	CS1-3a_LP-DIR-T	CS1-3		mt	306.6	70.4	2	9	100	4.1	8.8	853	803	K		hargrave 2021-08-27 15:02:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-4a	CS1-4a_LP-DIR-T	CS1-4		mt	321.6	74.7	2	10	100	9.0	14.6	853	788	K		hargrave 2021-08-27 15:03:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-4a	CS1-4a_LP-DIR-T	CS1-4		lt	56.2	60.1	2	7	100	17.3	5.8	623	273	K		hargrave 2021-08-27 15:03:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-4a	CS1-4a_LP-DIR-T	CS1-4		lt	15.5	57.8	2	7	0	17.3	5.8	623	273	K		hargrave 2021-08-27 15:03:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-4a	CS1-4a_LP-DIR-T	CS1-4		mt	274.2	59.4	2	10	-1	9.0	14.6	853	788	K		hargrave 2021-08-27 15:03:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-4a	CS1-4a_LP-DIR-T	CS1-4		lt	20.0	80.4	2	7	-1	17.3	5.8	623	273	K		hargrave 2021-08-27 15:03:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-4a	CS1-4a_LP-DIR-T	CS1-4		mt	315.4	51.0	2	10	0	9.0	14.6	853	788	K		hargrave 2021-08-27 15:03:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-4a		CS1-4																	This study	LP-NOMAG				Death Valley	CS1
CS1-5a		CS1-5																	This study	LP-NOMAG				Death Valley	CS1
CS1-5a	CS1-5a_LP-DIR-T	CS1-5		mt	135.5	8.2	2	8	-1	5.1	13.3	853	813	K		hargrave 2021-09-25 17:42:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-5a	CS1-5a_LP-DIR-T	CS1-5		lt	173.6	-13.8	2	6	-1	23.2	2.8	573	273	K		hargrave 2021-09-25 17:42:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-5a	CS1-5a_LP-DIR-T	CS1-5		mt	300.1	45.8	2	8	0	5.1	13.3	853	813	K		hargrave 2021-09-25 17:42:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-5a	CS1-5a_LP-DIR-T	CS1-5		lt	12.3	58.5	2	6	0	23.2	2.8	573	273	K		hargrave 2021-09-25 17:42:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-5a	CS1-5a_LP-DIR-T	CS1-5		mt	289.6	68.8	2	8	100	5.1	13.3	853	813	K		hargrave 2021-09-25 17:42:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-5a	CS1-5a_LP-DIR-T	CS1-5		lt	55.1	61.8	2	6	100	23.2	2.8	573	273	K		hargrave 2021-09-25 17:42:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-6a	CS1-6a_LP-DIR-T	CS1-6		lt	44.2	57.5	2	7	100	29.6	10.0	623	273	K		hargrave 2021-09-25 17:43:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-6a	CS1-6a_LP-DIR-T	CS1-6		mt	276.6	72.2	2	14	100	3.0	4.8	873	788	K		hargrave 2021-09-25 17:43:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-6a	CS1-6a_LP-DIR-T	CS1-6		lt	10.7	51.6	2	7	0	29.6	10.0	623	273	K		hargrave 2021-09-25 17:43:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-6a	CS1-6a_LP-DIR-T	CS1-6		mt	295.3	50.3	2	14	0	3.0	4.8	873	788	K		hargrave 2021-09-25 17:43:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-6a	CS1-6a_LP-DIR-T	CS1-6		mt	286.5	55.2	2	14	-1	3.0	4.8	873	788	K		hargrave 2021-09-25 17:43:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-6a	CS1-6a_LP-DIR-T	CS1-6		lt	22.7	63.0	2	7	-1	29.6	10.0	623	273	K		hargrave 2021-09-25 17:43:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-6a		CS1-6																	This study	LP-NOMAG				Death Valley	CS1
CS1-7a		CS1-7																	This study	LP-NOMAG				Death Valley	CS1
CS1-7a	CS1-7a_LP-DIR-T	CS1-7		mt	195.4	-27.9	2	8	-1	3.6	15.1	853	813	K		hargrave 2021-09-25 17:45:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-7a	CS1-7a_LP-DIR-T	CS1-7		lt	223.0	4.8	2	8	-1	18.8	13.4	623	273	K		hargrave 2021-09-25 17:45:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-7a	CS1-7a_LP-DIR-T	CS1-7		mt	306.5	44.6	2	8	0	3.6	15.1	853	813	K		hargrave 2021-09-25 17:45:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-7a	CS1-7a_LP-DIR-T	CS1-7		lt	8.2	46.5	2	8	0	18.8	13.4	623	273	K		hargrave 2021-09-25 17:45:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-7a	CS1-7a_LP-DIR-T	CS1-7		mt	302.3	68.3	2	8	100	3.6	15.1	853	813	K		hargrave 2021-09-25 17:45:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-7a	CS1-7a_LP-DIR-T	CS1-7		lt	36.2	54.5	2	8	100	18.8	13.4	623	273	K		hargrave 2021-09-25 17:45:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-8a	CS1-8a_LP-DIR-T	CS1-8		mt	292.3	50.8	2	13	0	1.2	10.0	873	803	K		hargrave 2021-09-25 17:46:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-8a		CS1-8																	This study	LP-NOMAG				Death Valley	CS1
CS1-8a	CS1-8a_LP-DIR-T	CS1-8		mt	270.2	71.9	2	13	100	1.2	10.0	873	803	K		hargrave 2021-09-25 17:46:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS1-8a	CS1-8a_LP-DIR-T	CS1-8		lt	216.2	6.8	2	7	-1	20.8	32.6	573	273	K		hargrave 2021-09-25 17:46:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-8a	CS1-8a_LP-DIR-T	CS1-8		mt	193.8	-24.8	2	13	-1	1.2	10.0	873	803	K		hargrave 2021-09-25 17:46:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS1
CS1-8a	CS1-8a_LP-DIR-T	CS1-8		lt	357.4	54.0	2	7	0	20.8	32.6	573	273	K		hargrave 2021-09-25 17:46:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS1
CS1-8a	CS1-8a_LP-DIR-T	CS1-8		lt	35.0	64.7	2	7	100	20.8	32.6	573	273	K		hargrave 2021-09-25 17:46:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS1
CS10-1a	CS10-1a_LP-DIR-T	CS10-1		lt	82.2	4.6	1	6	100	19.4	12.5	773	648	K		hargrave 2021-07-21 09:10:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS10
CS10-1a		CS10-1																	This study	LP-NOMAG				Death Valley	CS10
CS10-1a	CS10-1a_LP-DIR-T	CS10-1		lt	8.6	70.3	1	6	0	19.4	12.5	773	648	K		hargrave 2021-07-21 09:10:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS10
CS10-1a	CS10-1a_LP-DIR-T	CS10-1		lt	159.7	14.4	1	6	-1	19.4	12.5	773	648	K		hargrave 2021-07-21 09:10:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS10
CS10-2a	CS10-2a_LP-DIR-T	CS10-2		lt	63.7	4.8	1	5	100	22.9	10.3	523	273	K		hargrave 2021-07-21 09:11:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS10
CS10-2a	CS10-2a_LP-DIR-T	CS10-2		lt	8.9	51.8	1	5	0	22.9	10.3	523	273	K		hargrave 2021-07-21 09:11:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS10
CS10-2a	CS10-2a_LP-DIR-T	CS10-2		lt	140.9	13.5	1	5	-1	22.9	10.3	523	273	K		hargrave 2021-07-21 09:11:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS10
CS10-2a		CS10-2																	This study	LP-NOMAG				Death Valley	CS10
CS10-3a	CS10-3a_LP-DIR-T	CS10-3		lt	143.8	20.5	1	4	-1	16.9	6.1	473	273	K		hargrave 2021-09-24 16:26:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS10
CS10-3a	CS10-3a_LP-DIR-T	CS10-3		lt	0.3	54.3	1	4	0	16.9	6.1	473	273	K		hargrave 2021-09-24 16:26:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS10
CS10-3a	CS10-3a_LP-DIR-T	CS10-3		lt	66.5	9.8	1	4	100	16.9	6.1	473	273	K		hargrave 2021-09-24 16:26:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS10
CS10-3a		CS10-3																	This study	LP-NOMAG				Death Valley	CS10
CS10-4a		CS10-4																	This study	LP-NOMAG				Death Valley	CS10
CS10-5a	CS10-5a_LP-DIR-T	CS10-5		lt	154.7	2.2	1	4	-1	19.4	16.9	473	273	K		hargrave 2021-09-25 14:13:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS10
CS10-5a	CS10-5a_LP-DIR-T	CS10-5		lt	356.4	64.3	1	4	0	19.4	16.9	473	273	K		hargrave 2021-09-25 14:13:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS10
CS10-5a	CS10-5a_LP-DIR-T	CS10-5		lt	76.9	10.0	1	4	100	19.4	16.9	473	273	K		hargrave 2021-09-25 14:13:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS10
CS10-5a		CS10-5																	This study	LP-NOMAG				Death Valley	CS10
CS10-6a		CS10-6																	This study	LP-NOMAG				Death Valley	CS10
CS10-6a	CS10-6a_LP-DIR-T	CS10-6		lt	164.8	8.2	1	12	-1	4.1	3.4	773	473	K		hargrave 2021-09-25 15:00:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS10
CS10-6a	CS10-6a_LP-DIR-T	CS10-6		lt	7.3	74.9	1	12	0	4.1	3.4	773	473	K		hargrave 2021-09-25 15:00:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS10
CS10-6a	CS10-6a_LP-DIR-T	CS10-6		lt	86.9	4.8	1	12	100	4.1	3.4	773	473	K		hargrave 2021-09-25 15:00:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS10
CS10-7a	CS10-7a_LP-DIR-T	CS10-7		lt	330.5	46.7	1	5	0	14.4	5.3	573	373	K		hargrave 2021-09-25 14:18:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS10
CS10-7a	CS10-7a_LP-DIR-T	CS10-7		lt	65.6	30.0	1	5	100	14.4	5.3	573	373	K		hargrave 2021-09-25 14:18:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS10
CS10-7a		CS10-7																	This study	LP-NOMAG				Death Valley	CS10
CS10-7a	CS10-7a_LP-DIR-T	CS10-7		lt	138.8	33.8	1	5	-1	14.4	5.3	573	373	K		hargrave 2021-09-25 14:18:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS10
CS10-8a		CS10-8																	This study	LP-NOMAG				Death Valley	CS10
CS11-1a		CS11-1																	This study	LP-NOMAG				Death Valley	CS11
CS11-2a		CS11-2																	This study	LP-NOMAG				Death Valley	CS11
CS11-2a	CS11-2a_LP-DIR-T	CS11-2		lt	49.4	44.0	1	4	100	100.9	9.3	473	273	K		hargrave 2021-09-25 14:22:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS11
CS11-2a	CS11-2a_LP-DIR-T	CS11-2		lt	317.4	69.3	1	4	0	100.9	9.3	473	273	K		hargrave 2021-09-25 14:22:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS11
CS11-2a	CS11-2a_LP-DIR-T	CS11-2		lt	210.9	51.5	1	4	-1	100.9	9.3	473	273	K		hargrave 2021-09-25 14:22:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS11
CS11-3a	CS11-3a_LP-DIR-T	CS11-3		lt	32.4	45.8	1	3	100	75.3	8.1	423	273	K		hargrave 2021-09-24 15:45:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS11
CS11-3a	CS11-3a_LP-DIR-T	CS11-3		lt	316.1	57.1	1	3	0	75.3	8.1	423	273	K		hargrave 2021-09-24 15:45:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS11
CS11-3a	CS11-3a_LP-DIR-T	CS11-3		lt	227.8	45.8	1	3	-1	75.3	8.1	423	273	K		hargrave 2021-09-24 15:45:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS11
CS11-3a		CS11-3																	This study	LP-NOMAG				Death Valley	CS11
CS11-4a		CS11-4																	This study	LP-NOMAG				Death Valley	CS11
CS11-4a	CS11-4a_LP-DIR-T	CS11-4		lt	240.6	46.4	1	3	-1	30.7	16.7	423	273	K		hargrave 2021-09-25 14:23:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS11
CS11-4a	CS11-4a_LP-DIR-T	CS11-4		lt	30.1	32.7	1	3	100	30.7	16.7	423	273	K		hargrave 2021-09-25 14:23:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS11
CS11-4a	CS11-4a_LP-DIR-T	CS11-4		lt	338.0	53.1	1	3	0	30.7	16.7	423	273	K		hargrave 2021-09-25 14:23:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS11
CS11-5a	CS11-5a_LP-DIR-T	CS11-5		lt	325.4	70.3	1	3	0	27.6	3.3	423	273	K		hargrave 2021-09-25 14:25:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS11
CS11-5a	CS11-5a_LP-DIR-T	CS11-5		lt	193.3	21.0	1	3	-1	27.6	3.3	423	273	K		hargrave 2021-09-25 14:25:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS11
CS11-5a		CS11-5																	This study	LP-NOMAG				Death Valley	CS11
CS11-5a	CS11-5a_LP-DIR-T	CS11-5		lt	50.3	41.1	1	3	100	27.6	3.3	423	273	K		hargrave 2021-09-25 14:25:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS11
CS11-6a		CS11-6																	This study	LP-NOMAG				Death Valley	CS11
CS11-6a	CS11-6a_LP-DIR-T	CS11-6		lt	58.7	42.8	1	3	100	14.8	6.4	423	273	K		hargrave 2021-09-24 16:29:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS11
CS11-6a	CS11-6a_LP-DIR-T	CS11-6		lt	315.5	76.1	1	3	0	14.8	6.4	423	273	K		hargrave 2021-09-24 16:29:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS11
CS11-6a	CS11-6a_LP-DIR-T	CS11-6		lt	185.7	15.2	1	3	-1	14.8	6.4	423	273	K		hargrave 2021-09-24 16:29:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS11
CS11-7a	CS11-7a_LP-DIR-T	CS11-7		lt	30.8	20.2	1	3	100	27.1	1.8	423	273	K		hargrave 2021-09-25 14:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS11
CS11-7a	CS11-7a_LP-DIR-T	CS11-7		lt	356.3	48.0	1	3	0	27.1	1.8	423	273	K		hargrave 2021-09-25 14:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS11
CS11-7a	CS11-7a_LP-DIR-T	CS11-7		lt	250.8	46.7	1	3	-1	27.1	1.8	423	273	K		hargrave 2021-09-25 14:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS11
CS11-7a		CS11-7																	This study	LP-NOMAG				Death Valley	CS11
CS11-8a		CS11-8																	This study	LP-NOMAG				Death Valley	CS11
CS11-8a	CS11-8a_LP-DIR-T	CS11-8		lt	13.1	8.4	1	3	100	46.6	27.1	523	423	K		hargrave 2021-09-24 15:54:01	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS11
CS11-8a	CS11-8a_LP-DIR-T	CS11-8		lt	355.7	27.2	1	3	0	46.6	27.1	523	423	K		hargrave 2021-09-24 15:54:01	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS11
CS11-8a	CS11-8a_LP-DIR-T	CS11-8		lt	284.7	36.3	1	3	-1	46.6	27.1	523	423	K		hargrave 2021-09-24 15:54:01	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS11
CS11-9a		CS11-9																	This study	LP-NOMAG				Death Valley	CS11
CS12-1a	CS12-1a_LP-DIR-T	CS12-1		lt	63.0	25.7	2	3	100	22.2	2.6	423	273	K		hargrave 2021-07-21 10:29:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-1a	CS12-1a_LP-DIR-T	CS12-1		lt	15.2	61.1	2	3	0	22.2	2.6	423	273	K		hargrave 2021-07-21 10:29:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-1a	CS12-1a_LP-DIR-T	CS12-1		mt	264.0	7.5	2	10	0	28.1	10.4	852	813	K		hargrave 2021-07-21 10:29:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
