tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
CS10-5b	CS10-5b_LP-DIR-T	CS10-5		lt	63.7	4.8	1	3	100	19.4	2.8	423	273	K		hargrave 2023-03-21 21:07:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS10
CS10-5b	CS10-5b_LP-DIR-T	CS10-5		lt	141.8	-3.6	1	3	-1	19.4	2.8	423	273	K		hargrave 2023-03-21 21:07:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS10
CS10-5b	CS10-5b_LP-DIR-T	CS10-5		lt	9.0	51.8	1	3	0	19.4	2.8	423	273	K		hargrave 2023-03-21 21:07:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS10
CS10-6b		CS10-6																	This study	LP-NOMAG				Death Valley	CS10
CS10-7b	CS10-7b_LP-DIR-T	CS10-7		lt	136.4	17.5	1	3	-1	14.3	1.5	423	273	K		hargrave 2023-03-21 21:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS10
CS10-7b	CS10-7b_LP-DIR-T	CS10-7		lt	60.3	14.3	1	3	100	14.3	1.5	423	273	K		hargrave 2023-03-21 21:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS10
CS10-7b	CS10-7b_LP-DIR-T	CS10-7		lt	354.8	47.6	1	3	0	14.3	1.5	423	273	K		hargrave 2023-03-21 21:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS10
CS10-7b		CS10-7																	This study	LP-NOMAG				Death Valley	CS10
CS10-8b	CS10-8b_LP-DIR-T	CS10-8		lt	138.5	-8.4	1	4	-1	16.7	6.8	523	273	K		hargrave 2023-03-17 18:57:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS10
CS10-8b	CS10-8b_LP-DIR-T	CS10-8		lt	26.3	44.0	1	4	0	16.7	6.8	523	273	K		hargrave 2023-03-17 18:57:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS10
CS10-8b	CS10-8b_LP-DIR-T	CS10-8		lt	57.3	-7.6	1	4	100	16.7	6.8	523	273	K		hargrave 2023-03-17 18:57:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS10
CS10-8b		CS10-8																	This study	LP-NOMAG				Death Valley	CS10
CS11-1b		CS11-1																	This study	LP-NOMAG				Death Valley	CS11
CS11-2b		CS11-2																	This study	LP-NOMAG				Death Valley	CS11
CS11-3b		CS11-3																	This study	LP-NOMAG				Death Valley	CS11
CS11-4b		CS11-4																	This study	LP-NOMAG				Death Valley	CS11
CS11-5b		CS11-5																	This study	LP-NOMAG				Death Valley	CS11
CS11-7b		CS11-7																	This study	LP-NOMAG				Death Valley	CS11
CS11-8b		CS11-8																	This study	LP-NOMAG				Death Valley	CS11
CS11-9b		CS11-9																	This study	LP-NOMAG				Death Valley	CS11
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		lt	71.3	17.2	2	3	100	16.7	0.5	423	273	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		mt	316.5	54.2	2	10	100	4.6	12.3	846	673	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		lt	215.6	49.4	2	3	-1	16.7	0.5	423	273	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		mt	297.9	6.4	2	10	0	4.6	12.3	846	673	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		mt	133.2	-6.0	2	10	-1	4.6	12.3	846	673	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		lt	39.3	62.3	2	3	0	16.7	0.5	423	273	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-1b		CS12-1																	This study	LP-NOMAG				Death Valley	CS12
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		mt	289.7	77.9	2	8	100	0.0	5.0	858	823	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Death Valley	CS12
CS12-2b		CS12-2																	This study	LP-NOMAG				Death Valley	CS12
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		lt	230.4	46.0	2	3	-1	60.9	5.6	423	273	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		mt	137.4	7.0	2	8	-1	0.0	5.0	858	823	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Death Valley	CS12
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		lt	42.0	56.6	2	3	0	60.9	5.6	423	273	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		mt	278.3	23.4	2	8	0	0.0	5.0	858	823	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Death Valley	CS12
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		lt	68.2	12.2	2	3	100	60.9	5.6	423	273	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		mt	296.4	21.6	2	8	0	0.0	12.2	858	823	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Death Valley	CS12
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		lt	38.8	26.9	2	3	100	29.2	4.3	423	273	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		mt	334.8	66.8	2	8	100	0.0	12.2	858	823	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Death Valley	CS12
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		lt	358.5	41.8	2	3	0	29.2	4.3	423	273	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		mt	192.0	-0.9	2	8	-1	0.0	12.2	858	823	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Death Valley	CS12
CS12-3b		CS12-3																	This study	LP-NOMAG				Death Valley	CS12
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		lt	238.6	32.6	2	3	-1	29.2	4.3	423	273	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		mt	279.0	24.8	2	8	0	16.1	11.3	851	798	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-4b		CS12-4																	This study	LP-NOMAG				Death Valley	CS12
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		lt	193.8	30.2	2	3	-1	18.0	4.6	523	77	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		mt	159.3	3.4	2	8	-1	16.1	11.3	851	798	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		mt	294.7	79.0	2	8	100	16.1	11.3	851	798	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		lt	47.1	53.1	2	3	100	18.0	4.6	523	77	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		lt	321.5	52.2	2	3	0	18.0	4.6	523	77	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-5b		CS12-5																	This study	LP-NOMAG				Death Valley	CS12
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		mt	285.3	41.0	2	7	100	0.0	15.6	838	723	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Death Valley	CS12
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		mt	282.1	-8.4	2	7	-1	0.0	15.6	838	723	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Death Valley	CS12
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		lt	359.1	25.7	2	3	0	19.9	7.1	423	273	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		mt	282.9	-13.2	2	7	0	0.0	15.6	838	723	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Death Valley	CS12
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		lt	348.7	54.3	2	3	-1	19.9	7.1	423	273	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		lt	23.5	18.9	2	3	100	19.9	7.1	423	273	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-6b		CS12-6																	This study	LP-NOMAG				Death Valley	CS12
CS12-6b	CS12-6b_LP-DIR-T	CS12-6		mt	301.5	60.6	1	8	100	4.2	7.1	846	723	K		hargrave 2023-03-15 12:52:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-6b	CS12-6b_LP-DIR-T	CS12-6		mt	287.7	8.3	1	8	0	4.2	7.1	846	723	K		hargrave 2023-03-15 12:52:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-6b	CS12-6b_LP-DIR-T	CS12-6		mt	234.3	-17.1	1	8	-1	4.2	7.1	846	723	K		hargrave 2023-03-15 12:52:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-7b	CS12-7b_LP-DIR-T	CS12-7		mt	157.9	-25.9	1	9	-1	6.9	3.7	846	723	K		hargrave 2023-03-15 12:54:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-7b	CS12-7b_LP-DIR-T	CS12-7		mt	279.0	6.9	1	9	0	6.9	3.7	846	723	K		hargrave 2023-03-15 12:54:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-7b	CS12-7b_LP-DIR-T	CS12-7		mt	283.4	61.5	1	9	100	6.9	3.7	846	723	K		hargrave 2023-03-15 12:54:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-7b		CS12-7																	This study	LP-NOMAG				Death Valley	CS12
CS12-8b	CS12-8b_LP-DIR-T	CS12-8		mt	308.1	57.7	1	7	100	8.8	2.8	846	798	K		hargrave 2023-03-15 12:55:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS12
CS12-8b	CS12-8b_LP-DIR-T	CS12-8		mt	292.1	7.0	1	7	0	8.8	2.8	846	798	K		hargrave 2023-03-15 12:55:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS12
CS12-8b	CS12-8b_LP-DIR-T	CS12-8		mt	256.0	0.1	1	7	-1	8.8	2.8	846	798	K		hargrave 2023-03-15 12:55:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS12
CS12-8b		CS12-8																	This study	LP-NOMAG				Death Valley	CS12
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		lt	21.6	-1.4	2	3	100	52.9	6.0	423	273	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS13
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		lt	338.5	54.6	2	3	0	52.9	6.0	423	273	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS13
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		mt	264.4	8.3	2	14	-1	28.9	10.0	873	723	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS13
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		lt	206.7	71.7	2	3	-1	52.9	6.0	423	273	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS13
CS13-1b		CS13-1																	This study	LP-NOMAG				Death Valley	CS13
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		mt	265.6	9.5	2	14	0	28.9	10.0	873	723	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS13
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		mt	333.0	60.6	2	14	100	28.9	10.0	873	723	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS13
CS13-2b		CS13-2																	This study	LP-NOMAG				Death Valley	CS13
CS13-3b		CS13-3																	This study	LP-NOMAG				Death Valley	CS13
CS13-3b	CS13-3b_LP-DIR-T	CS13-3		lt	128.0	50.7	1	4	-1	24.8	5.1	523	273	K		hargrave 2023-03-15 13:00:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS13
CS13-3b	CS13-3b_LP-DIR-T	CS13-3		lt	355.0	57.5	1	4	0	24.8	5.1	523	273	K		hargrave 2023-03-15 13:00:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS13
CS13-3b	CS13-3b_LP-DIR-T	CS13-3		lt	27.6	-8.9	1	4	100	24.8	5.1	523	273	K		hargrave 2023-03-15 13:00:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS13
CS13-4b	CS13-4b_LP-DIR-T	CS13-4		lt	18.0	-20.8	1	3	100	71.2	2.0	423	273	K		hargrave 2023-03-21 19:25:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS13
CS13-4b		CS13-4																	This study	LP-NOMAG				Death Valley	CS13
CS13-4b	CS13-4b_LP-DIR-T	CS13-4		lt	3.5	43.5	1	3	0	71.2	2.0	423	273	K		hargrave 2023-03-21 19:25:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS13
CS13-4b	CS13-4b_LP-DIR-T	CS13-4		lt	3.7	60.4	1	3	-1	71.2	2.0	423	273	K		hargrave 2023-03-21 19:25:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS13
CS13-5b		CS13-5																	This study	LP-NOMAG				Death Valley	CS13
CS13-6b	CS13-6b_LP-DIR-T	CS13-6		lt	44.6	-12.4	1	4	100	49.4	8.5	523	273	K		hargrave 2023-03-21 19:27:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS13
CS13-6b	CS13-6b_LP-DIR-T	CS13-6		lt	171.7	30.1	1	4	-1	49.4	8.5	523	273	K		hargrave 2023-03-21 19:27:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS13
CS13-6b	CS13-6b_LP-DIR-T	CS13-6		lt	25.7	67.5	1	4	0	49.4	8.5	523	273	K		hargrave 2023-03-21 19:27:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS13
CS13-6b		CS13-6																	This study	LP-NOMAG				Death Valley	CS13
CS13-7b	CS13-7b_LP-DIR-T	CS13-7		lt	349.7	57.0	1	4	0	27.0	4.2	523	273	K		hargrave 2023-03-16 12:34:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS13
CS13-7b	CS13-7b_LP-DIR-T	CS13-7		lt	25.8	-6.6	1	4	100	27.0	4.2	523	273	K		hargrave 2023-03-16 12:34:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS13
CS13-7b	CS13-7b_LP-DIR-T	CS13-7		lt	351.3	74.9	1	4	-1	27.0	4.2	523	273	K		hargrave 2023-03-16 12:34:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS13
CS13-7b		CS13-7																	This study	LP-NOMAG				Death Valley	CS13
CS14-1b	CS14-1b_LP-DIR-T	CS14-1		lt	151.1	27.8	1	3	-1	10.0	9.6	423	273	K		hargrave 2023-03-19 17:03:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS14
CS14-1b		CS14-1																	This study	LP-NOMAG				Death Valley	CS14
CS14-1b	CS14-1b_LP-DIR-T	CS14-1		lt	318.2	59.8	1	3	0	10.0	9.6	423	273	K		hargrave 2023-03-19 17:03:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS14
CS14-1b	CS14-1b_LP-DIR-T	CS14-1		lt	65.9	53.8	1	3	100	10.0	9.6	423	273	K		hargrave 2023-03-19 17:03:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS14
CS14-2b		CS14-2																	This study	LP-NOMAG				Death Valley	CS14
CS14-3b	CS14-3b_LP-DIR-T	CS14-3		lt	75.5	50.1	1	4	100	6.3	8.5	523	273	K		hargrave 2023-03-19 17:05:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS14
CS14-3b	CS14-3b_LP-DIR-T	CS14-3		lt	318.4	66.8	1	4	0	6.3	8.5	523	273	K		hargrave 2023-03-19 17:05:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS14
CS14-3b	CS14-3b_LP-DIR-T	CS14-3		lt	217.0	50.6	1	4	-1	6.3	8.5	523	273	K		hargrave 2023-03-19 17:05:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS14
CS14-3b		CS14-3																	This study	LP-NOMAG				Death Valley	CS14
CS14-4b		CS14-4																	This study	LP-NOMAG				Death Valley	CS14
CS14-7b		CS14-7																	This study	LP-NOMAG				Death Valley	CS14
CS14-8b	CS14-8b_LP-DIR-T	CS14-8		lt	40.6	40.1	1	4	100	12.1	22.3	523	273	K		hargrave 2023-03-19 17:10:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Death Valley	CS14
CS14-8b	CS14-8b_LP-DIR-T	CS14-8		lt	343.5	44.1	1	4	0	12.1	22.3	523	273	K		hargrave 2023-03-19 17:10:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Death Valley	CS14
CS14-8b	CS14-8b_LP-DIR-T	CS14-8		lt	247.3	39.0	1	4	-1	12.1	22.3	523	273	K		hargrave 2023-03-19 17:10:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Death Valley	CS14
CS14-8b		CS14-8																	This study	LP-NOMAG				Death Valley	CS14
